UKREIS,UJAHR,UMONAT,UTAG,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP,LICHT,USTRZUSTAND,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,@lon,@lat
12,22,7,6,16,4,3,5,3,0,0,1,0,0,0,0,0,13.688943,51.057962
13,22,7,13,17,4,3,4,2,0,0,1,0,0,0,0,1,12.399143,51.345874
13,22,7,11,10,2,3,5,2,0,0,1,1,0,0,0,0,12.378479,51.320728
24,22,7,22,17,6,2,0,1,0,0,1,0,0,0,0,0,12.383382,50.817226
27,22,8,6,0,7,3,1,5,2,1,1,1,0,0,0,0,13.385129,51.320878
12,22,7,13,16,4,3,8,6,0,0,1,1,0,0,0,0,13.734366,51.032144
13,22,6,18,19,7,3,0,7,0,0,1,0,0,0,0,0,12.384964,51.342641
13,22,7,7,12,5,3,4,6,0,0,1,0,0,0,0,0,12.348133,51.328717
13,22,7,12,4,3,3,7,1,1,0,1,0,0,0,0,0,12.282105,51.329833
13,22,7,18,7,2,3,3,6,0,0,1,0,0,0,0,1,12.384914,51.378816
12,22,7,25,23,2,3,5,3,2,0,1,0,0,0,0,1,13.79736,51.024198
13,22,6,16,8,5,2,2,1,0,1,1,1,0,0,0,0,12.445297,51.346143
13,22,7,30,14,7,3,3,2,0,1,1,1,0,0,0,0,12.408245,51.340077
27,22,7,13,18,4,3,8,7,0,0,1,0,0,0,0,0,13.338951,51.334892
13,22,7,1,12,6,3,5,3,0,1,1,1,0,0,0,0,12.393139,51.336959
13,22,8,3,14,4,3,5,3,0,0,1,1,0,0,0,0,12.323876,51.320403
12,22,6,30,8,5,3,5,3,0,0,1,1,0,0,0,0,13.74408,51.065562
13,22,6,22,15,4,3,5,3,0,0,1,1,0,0,0,0,12.462047,51.35798
26,22,7,12,21,3,2,2,6,1,0,1,0,0,0,0,0,14.650072,51.53382
21,22,7,25,0,2,2,0,7,2,0,1,0,0,0,0,0,12.965492,50.418582
13,22,6,16,18,5,3,0,7,0,0,1,0,0,0,0,0,12.391763,51.323843
26,22,7,5,12,3,3,0,1,0,0,1,0,0,0,0,0,14.896512,51.147611
13,22,7,31,10,1,3,6,4,0,0,1,0,1,0,0,0,12.372068,51.342292
27,22,6,21,15,3,3,0,6,0,0,1,1,0,0,0,0,13.299916,51.305897
21,22,7,17,17,1,2,7,7,0,0,1,0,0,0,0,0,13.317884,50.688943
13,22,7,23,10,7,3,0,7,0,1,1,0,0,0,0,0,12.325082,51.320377
13,22,6,15,8,4,3,3,7,0,0,1,1,0,0,0,0,12.401934,51.321675
21,22,7,9,23,7,2,9,1,2,1,1,0,0,0,0,0,12.623592,50.587597
12,22,7,15,13,6,3,2,6,0,0,1,0,0,0,0,0,13.717188,51.052765
29,22,7,3,16,1,3,5,3,0,0,1,1,0,0,0,0,12.49594,51.271172
21,22,8,6,18,7,3,5,3,0,0,1,0,0,0,0,0,12.700277,50.581383
27,22,6,24,13,6,3,7,7,0,0,1,0,0,0,0,0,13.701098,51.304035
23,22,7,12,16,3,3,3,6,0,0,1,1,0,0,0,0,12.295095,50.63962
13,22,6,14,12,3,3,5,3,0,0,1,1,0,0,0,0,12.324891,51.328069
12,22,7,7,14,5,3,2,1,0,1,1,1,0,0,0,0,13.798651,51.011839
13,22,8,1,8,2,3,5,2,0,0,1,1,0,0,0,0,12.4452,51.345478
27,22,6,30,7,5,3,5,3,0,0,1,1,0,0,0,0,13.310162,51.302477
30,22,6,22,10,4,2,1,7,0,0,1,1,0,0,0,0,12.317039,51.52791
13,22,7,11,20,2,3,0,7,0,0,1,0,0,0,0,0,12.370871,51.326
13,22,7,25,8,2,3,5,3,0,0,1,1,0,0,0,0,12.372973,51.301365
29,22,7,30,10,7,2,0,7,0,1,1,0,0,0,0,0,12.714742,51.221893
13,22,7,14,13,5,3,1,5,0,0,1,1,0,0,0,0,12.422397,51.31353
13,22,7,8,9,6,3,0,1,0,0,1,0,0,0,0,0,12.365446,51.362458
11,22,6,26,17,1,3,2,6,0,0,1,1,0,0,0,0,12.826711,50.815087
28,22,7,5,8,3,3,5,2,0,0,1,1,0,0,0,0,13.870306,50.980288
11,22,7,28,13,5,3,5,3,0,0,1,1,0,0,0,0,12.93697,50.842446
28,22,6,24,8,6,3,5,2,0,0,1,1,0,0,0,0,14.209914,51.022992
12,22,6,16,8,5,2,0,1,0,0,1,0,0,0,0,0,13.781937,51.040543
12,22,7,7,21,5,3,0,7,2,1,1,0,0,0,0,0,13.749468,51.064753
28,22,7,16,10,7,3,0,1,0,0,1,0,0,0,0,0,13.964939,50.961352
22,22,6,21,6,3,2,0,3,0,0,1,1,0,0,0,0,13.419778,50.936552
12,22,7,17,10,1,3,6,6,0,0,1,0,1,0,0,0,13.757614,51.039929
13,22,6,29,9,4,3,5,3,0,1,1,1,0,0,0,0,12.373614,51.330535
29,22,6,24,14,6,3,5,2,0,1,1,1,0,0,0,0,12.377125,51.274937
13,22,7,28,10,5,3,5,3,0,0,1,1,0,0,0,0,12.374873,51.353163
27,22,6,16,15,5,3,3,6,0,0,1,1,0,0,0,0,13.221791,51.352708
12,22,6,20,15,2,3,5,3,0,1,1,1,0,0,0,0,13.701908,51.074442
28,22,7,8,16,6,3,0,1,0,0,1,0,0,0,0,0,13.890361,50.95972
11,22,7,22,15,6,2,0,1,0,0,1,0,0,0,0,0,12.943436,50.815302
12,22,7,3,19,1,3,1,5,0,0,1,1,0,0,0,0,13.710201,51.091899
26,22,6,24,7,6,3,2,2,0,0,1,0,0,0,0,0,14.891796,51.295649
27,22,7,12,13,3,3,0,7,0,0,1,0,0,0,0,0,13.57349,51.118889
12,22,6,29,20,4,3,0,1,1,1,1,0,0,0,0,0,13.760768,51.068309
12,22,6,15,12,4,3,0,1,0,0,1,0,0,0,0,0,13.710769,51.077549
12,22,7,27,13,4,3,3,6,0,0,1,1,0,0,0,0,13.738061,51.054357
12,22,7,7,7,5,3,5,2,1,1,1,1,0,0,0,0,13.771723,51.046914
27,22,8,2,10,3,2,0,1,0,0,1,0,0,0,0,0,13.652062,51.106158
25,22,8,4,15,5,3,5,3,0,0,1,1,0,0,0,0,14.263788,51.442084
12,22,7,10,0,1,2,0,7,2,1,1,0,0,0,0,0,13.731812,51.088767
13,22,7,18,10,2,3,2,6,0,0,1,0,0,0,0,0,12.343778,51.323916
28,22,7,24,23,1,3,7,1,2,0,1,0,0,0,0,0,13.937711,50.950375
21,22,6,17,12,6,2,4,1,0,0,1,1,0,0,0,0,12.709571,50.589403
13,22,7,5,17,3,3,3,7,0,0,1,1,0,0,0,0,12.374026,51.33676
13,22,7,29,8,6,3,1,7,0,0,1,0,0,0,1,0,12.375048,51.343028
12,22,7,16,18,7,3,5,3,0,0,1,1,0,0,0,0,13.737335,51.050476
22,22,6,26,10,1,2,4,6,0,0,1,1,0,0,0,0,13.336666,50.918459
27,22,7,22,19,6,3,0,1,0,0,1,0,0,0,0,0,13.521881,51.276668
26,22,7,3,20,1,3,4,6,0,0,1,1,0,0,0,0,14.978644,51.14928
12,22,8,7,10,1,3,5,3,0,0,1,1,0,0,0,0,13.724034,51.03095
22,22,6,24,23,6,3,0,7,2,0,1,0,0,0,0,0,12.8188,50.921373
12,22,6,15,15,4,3,5,3,0,0,1,1,0,0,0,0,13.755848,51.033601
26,22,6,17,9,6,3,0,1,0,0,1,0,0,0,0,0,14.98141,51.154101
13,22,8,2,18,3,3,0,7,0,0,1,0,1,0,0,0,12.376987,51.345074
22,22,7,21,11,5,3,5,3,0,0,1,1,0,0,0,0,13.328447,50.910565
28,22,7,1,17,6,3,5,3,0,1,1,1,0,0,0,0,13.646312,50.996379
23,22,6,22,15,4,3,5,7,0,0,1,1,0,0,0,0,12.143011,50.495517
13,22,7,12,18,3,3,5,2,0,0,1,1,0,0,0,0,12.393284,51.322881
13,22,6,27,7,2,3,5,3,0,0,1,1,0,0,0,0,12.400373,51.345814
12,22,6,17,18,6,3,3,6,0,0,1,0,0,0,0,0,13.781855,51.040406
13,22,7,29,13,6,3,0,1,0,0,1,0,0,0,0,0,12.419565,51.348112
13,22,7,10,0,1,2,6,7,2,0,1,0,1,0,0,0,12.373663,51.332857
28,22,7,17,11,1,3,5,3,0,0,1,1,0,0,0,0,13.935107,50.984866
12,22,7,21,7,5,2,0,1,0,0,1,0,0,0,0,0,13.837484,51.024814
11,22,8,7,13,1,3,0,7,0,0,1,0,0,0,0,0,12.925394,50.83294
30,22,6,22,8,4,3,0,1,0,0,1,0,0,0,0,0,12.34629,51.528299
21,22,7,12,18,3,2,3,2,0,0,1,0,0,0,0,1,12.858076,50.781222
12,22,6,28,22,3,2,0,1,2,0,1,0,0,0,0,0,13.84197,51.002309
13,22,6,14,15,3,3,6,4,0,0,1,0,1,0,0,0,12.373341,51.324639
21,22,8,2,17,3,2,0,1,0,0,1,0,0,0,0,0,12.638994,50.603068
12,22,6,21,7,3,3,5,2,0,0,1,1,0,0,0,0,13.788951,51.012147
26,22,7,11,21,2,3,8,1,2,0,1,1,0,0,0,0,14.695827,50.856628
26,22,7,18,19,2,2,0,1,0,0,1,0,0,0,0,0,14.818787,51.397464
12,22,6,27,13,2,3,2,6,0,0,1,1,0,0,0,0,13.804981,51.039791
29,22,7,13,20,4,3,5,2,0,0,1,1,0,0,0,0,12.491285,51.120764
22,22,6,16,20,5,3,0,7,0,0,1,0,0,0,0,0,13.349881,50.915307
25,22,7,9,22,7,3,6,1,2,0,1,0,1,0,0,0,13.93078,51.25009
24,22,7,22,10,6,2,8,1,0,0,1,0,0,0,0,0,12.362721,50.790086
30,22,7,2,18,7,3,5,3,0,0,1,1,0,0,0,0,12.587264,51.600075
13,22,6,23,10,5,3,5,3,0,0,1,1,0,0,0,0,12.390806,51.330993
13,22,7,12,18,3,3,3,6,0,0,1,1,0,0,0,0,12.371806,51.339624
13,22,6,17,12,6,3,3,2,0,0,1,0,0,0,0,0,12.470411,51.345744
26,22,7,7,12,5,2,5,3,0,0,1,1,0,0,0,0,14.984241,51.149441
27,22,8,1,18,2,2,9,1,0,0,1,0,0,0,0,0,13.380342,51.253895
28,22,7,20,19,4,3,8,6,0,0,1,1,0,0,0,0,13.930958,50.97795
12,22,7,1,12,6,3,5,3,0,0,1,1,0,0,0,0,13.780528,51.051748
12,22,8,4,0,5,3,0,1,2,0,1,0,0,0,0,0,13.750409,51.071442
12,22,6,22,1,4,2,0,1,2,0,1,0,0,0,0,0,13.785365,51.117618
27,22,6,28,16,3,3,1,5,0,0,1,1,0,0,0,0,13.725125,51.20939
13,22,6,27,7,2,3,5,3,0,0,1,1,0,0,0,0,12.407547,51.346779
12,22,6,17,19,6,3,3,2,0,0,1,1,0,0,0,0,13.749438,51.035695
29,22,7,5,10,3,3,5,3,0,0,1,0,0,0,0,0,12.223231,51.303818
26,22,7,30,20,7,3,7,1,0,0,1,0,0,0,0,0,14.968458,51.155451
12,22,6,30,16,5,3,5,3,0,0,1,1,0,0,0,0,13.818139,50.998441
11,22,7,14,18,5,3,0,1,0,1,1,0,0,0,0,0,12.872453,50.816225
26,22,6,25,15,7,3,6,4,0,0,1,0,1,0,0,0,14.809773,50.896799
26,22,7,4,11,2,2,1,5,0,0,1,1,0,0,0,0,14.945179,51.146207
12,22,7,28,11,5,3,5,2,0,0,1,1,0,0,0,0,13.765536,51.073194
12,22,7,8,20,6,3,5,3,0,0,1,1,0,0,0,0,13.7496,51.0336
27,22,7,2,11,7,3,1,7,0,0,1,1,0,0,0,0,13.405604,51.266009
12,22,8,6,9,7,3,5,3,0,0,1,0,0,0,0,1,13.80064,51.004041
12,22,7,24,3,1,2,0,1,2,0,1,0,0,0,0,0,13.739527,51.052627
12,22,7,28,10,5,3,0,5,0,0,1,0,0,0,1,0,13.804819,51.024175
13,22,8,7,12,1,3,0,7,0,0,1,0,0,0,0,0,12.278851,51.31462
28,22,6,15,20,4,2,0,1,0,0,1,0,0,0,0,0,14.012113,50.944886
21,22,7,22,13,6,3,5,3,0,0,1,0,0,1,0,0,12.803357,50.57137
12,22,7,3,9,1,2,0,1,0,0,1,0,0,0,0,0,13.813745,51.029021
21,22,6,15,16,4,3,5,3,0,0,1,1,0,0,0,0,13.1949,50.636362
13,22,7,7,13,5,3,1,1,0,1,1,1,0,0,0,0,12.3366,51.328886
28,22,8,2,16,3,3,0,7,0,0,1,0,0,0,0,0,13.922832,50.969325
24,22,6,30,21,5,3,5,3,0,0,1,1,0,0,0,0,12.471016,50.73574
12,22,8,4,12,5,2,0,1,0,0,1,0,0,0,0,0,13.760392,51.026781
13,22,6,22,19,4,3,5,3,0,0,1,1,0,0,0,0,12.338181,51.327072
12,22,7,12,15,3,3,5,3,0,0,1,0,0,0,0,0,13.752926,51.059071
13,22,7,18,19,2,3,1,1,0,0,1,1,0,0,0,0,12.373702,51.331867
27,22,7,25,15,2,3,0,1,0,0,1,0,0,0,0,0,13.479087,51.165436
13,22,7,31,1,1,3,0,7,2,0,1,0,0,0,0,0,12.384528,51.337122
13,22,7,13,10,4,3,5,2,0,0,1,0,0,0,0,1,12.362092,51.360717
30,22,6,29,10,4,3,5,3,0,0,1,1,0,0,0,0,12.653921,51.466372
30,22,6,21,11,3,3,5,3,0,0,1,1,0,0,0,0,12.333032,51.529857
11,22,7,11,15,2,3,3,2,0,0,1,1,0,0,0,0,12.916882,50.856282
11,22,7,5,9,3,3,5,2,0,0,1,1,0,0,0,0,12.901019,50.816457
27,22,7,29,11,6,2,0,7,0,0,1,0,0,0,0,0,13.585548,51.285045
13,22,6,15,15,4,3,1,6,0,0,1,1,0,0,0,1,12.378564,51.323405
30,22,6,20,8,2,3,5,3,0,1,1,1,0,0,0,0,12.491767,51.384264
13,22,7,21,17,5,3,4,2,1,0,1,0,0,0,0,1,12.384966,51.338074
21,22,7,3,14,1,2,0,7,0,0,1,0,0,0,0,0,13.042198,50.754305
30,22,7,11,15,2,3,5,3,0,0,1,1,0,0,0,0,12.614966,51.458982
13,22,6,28,8,3,3,7,7,0,0,1,0,0,0,0,0,12.345819,51.330102
13,22,6,14,18,3,3,4,6,0,0,1,0,0,0,0,1,12.371418,51.33773
30,22,6,18,20,7,3,8,1,0,0,1,0,0,0,0,0,12.342889,51.52709
12,22,7,7,7,5,3,5,2,0,1,1,1,0,0,0,0,13.788617,51.04325
24,22,8,3,15,4,3,0,1,0,0,1,0,0,0,0,0,12.489974,50.720126
11,22,6,23,21,5,3,0,7,0,0,1,0,0,0,0,0,12.916516,50.839014
12,22,7,13,14,4,3,0,7,0,1,1,0,0,0,0,0,13.745098,51.051601
11,22,6,15,15,4,3,5,3,0,0,1,1,0,0,0,0,12.902996,50.787888
13,22,6,17,17,6,3,5,3,0,0,1,1,0,0,0,0,12.376925,51.371108
12,22,7,7,12,5,3,5,3,0,1,1,1,0,0,0,0,13.753272,51.111023
28,22,7,1,9,6,3,5,3,0,0,1,1,0,0,0,0,13.647236,51.003977
12,22,6,23,7,5,3,2,2,0,0,1,1,0,0,0,0,13.802985,51.040415
27,22,7,12,16,3,3,5,3,0,0,1,0,0,0,0,1,13.455945,51.421034
13,22,7,20,12,4,3,5,2,0,0,1,0,0,0,1,0,12.379424,51.349576
12,22,6,29,11,4,3,5,2,0,0,1,1,0,0,0,0,13.81249,51.019811
12,22,7,25,18,2,3,0,1,0,0,1,0,0,0,0,0,13.692033,51.037691
30,22,6,29,15,4,3,5,3,0,0,1,0,0,0,0,1,12.344538,51.524631
13,22,6,21,17,3,3,5,3,0,0,1,1,0,0,0,0,12.394145,51.346167
28,22,7,10,17,1,3,0,1,0,0,1,0,0,0,0,0,13.937093,50.96118
12,22,7,22,0,6,3,0,7,2,0,1,0,0,0,0,0,13.74709,51.068093
13,22,7,16,19,7,3,8,1,0,0,1,0,0,0,0,0,12.479136,51.355081
11,22,7,22,14,6,2,0,7,0,0,1,0,0,0,0,0,12.931626,50.797657
12,22,8,7,1,1,3,0,1,2,0,1,0,0,0,0,0,13.773149,51.046324
21,22,6,23,19,5,2,0,1,0,0,1,0,0,0,0,0,12.769879,50.545591
12,22,7,12,17,3,3,0,1,0,0,1,0,0,0,0,0,13.676134,51.060715
12,22,6,15,19,4,3,0,1,1,0,1,0,0,0,0,0,13.848356,51.03243
13,22,7,26,19,3,3,3,6,0,0,1,1,0,0,0,0,12.338814,51.332421
26,22,7,5,13,3,3,5,3,0,0,1,1,0,0,0,0,14.644404,51.508179
29,22,8,4,10,5,3,5,3,0,0,1,1,0,0,0,0,12.748874,51.376406
24,22,6,29,17,4,3,0,7,0,0,1,0,0,0,0,0,12.753694,50.857287
13,22,6,16,17,5,3,0,5,0,0,1,1,0,0,0,0,12.404678,51.345597
12,22,7,5,6,3,3,5,2,0,0,1,1,0,0,0,0,13.777299,51.058726
12,22,8,1,6,2,3,0,1,0,0,1,0,0,0,0,0,13.729997,51.036312
12,22,8,8,4,2,3,5,3,2,0,1,1,0,0,0,0,13.687826,51.05652
24,22,6,19,17,1,2,0,7,0,0,1,0,0,0,0,0,12.678175,50.784031
12,22,7,28,11,5,3,3,1,0,0,1,1,0,0,0,0,13.808888,51.047486
11,22,6,24,8,6,3,0,7,0,0,1,0,0,0,0,0,12.898898,50.828624
28,22,7,24,1,1,3,0,1,2,0,1,0,0,0,0,0,13.93991,50.963513
28,22,6,17,16,6,2,5,2,0,0,1,0,0,1,0,0,13.512781,50.885809
30,22,7,5,12,3,3,0,7,0,0,1,0,0,0,0,0,12.63728,51.459892
12,22,7,30,13,7,3,5,3,0,0,1,1,0,0,0,0,13.844682,51.003205
13,22,7,14,18,5,3,5,3,0,0,1,1,0,0,0,0,12.406046,51.346281
29,22,6,21,8,3,3,5,3,0,0,1,1,0,0,0,0,12.395496,51.273111
12,22,7,17,20,1,2,6,6,0,0,1,0,1,0,0,0,13.752316,51.04205
11,22,6,25,17,7,3,0,6,0,0,1,1,0,0,0,0,12.955844,50.799518
30,22,7,4,11,2,3,5,3,0,0,1,1,0,0,0,0,12.583646,51.439088
13,22,7,27,13,4,3,3,2,0,0,1,1,0,0,0,0,12.376628,51.355853
27,22,8,8,16,2,3,5,3,0,0,1,0,0,0,0,0,13.584429,51.126278
12,22,6,30,14,5,3,0,7,0,0,1,0,0,0,0,0,13.797998,51.02484
12,22,6,24,18,6,3,0,1,0,1,1,0,0,0,0,0,13.772526,51.047584
13,22,6,19,2,1,3,0,1,2,0,1,0,0,0,0,0,12.341662,51.33821
27,22,7,16,17,7,3,1,5,0,0,1,1,0,0,0,0,13.553136,51.295501
12,22,8,7,21,1,3,5,3,2,0,1,1,0,0,0,0,13.740799,51.047233
12,22,6,30,7,5,3,5,3,0,0,1,1,0,0,0,0,13.750559,51.060933
12,22,6,22,9,4,3,0,6,0,0,1,1,0,0,0,0,13.792228,51.047566
24,22,6,17,19,6,3,8,1,0,0,1,0,0,0,0,0,12.617889,50.712245
28,22,7,5,9,3,2,5,2,0,0,1,0,0,0,0,0,13.86131,50.973363
12,22,8,2,8,3,3,0,1,0,0,1,0,0,0,0,0,13.849087,51.004325
21,22,7,2,18,7,2,0,1,0,0,1,0,0,0,0,0,13.011549,50.469393
12,22,8,4,15,5,2,0,3,0,0,1,1,0,0,0,0,13.733819,51.05073
24,22,6,29,13,4,3,0,1,0,0,1,0,0,0,0,0,12.684752,50.802205
12,22,6,21,18,3,3,5,3,0,0,1,1,0,0,0,0,13.777197,51.060084
25,22,7,18,15,2,3,0,1,0,0,1,0,0,0,0,0,14.092737,51.445427
13,22,7,4,5,2,3,5,2,0,0,1,1,0,0,0,0,12.40578,51.331749
25,22,8,7,18,1,2,6,4,0,0,1,0,1,0,0,0,14.425504,51.175379
13,22,6,15,21,4,3,5,2,1,0,1,1,0,0,0,0,12.363409,51.369806
12,22,6,19,6,1,3,0,1,0,0,1,0,0,0,0,0,13.739776,51.068351
12,22,7,9,9,7,3,0,7,0,0,1,0,0,0,0,0,13.730452,51.056327
13,22,7,20,8,4,3,4,2,0,0,1,1,0,0,0,0,12.428271,51.379713
12,22,7,2,13,7,3,5,3,0,0,1,1,0,0,0,0,13.842899,51.002555
12,22,7,13,6,4,3,5,3,0,0,1,1,0,0,0,0,13.809243,51.028142
12,22,6,15,16,4,3,2,6,0,0,1,0,0,0,0,0,13.757758,51.051463
13,22,6,17,10,6,3,5,2,0,0,1,0,0,0,0,1,12.358485,51.343264
13,22,7,7,15,5,3,0,1,0,1,1,0,0,0,0,0,12.411334,51.345248
12,22,7,1,18,6,3,5,3,0,0,1,1,0,0,0,0,13.760913,51.03344
28,22,6,23,9,5,2,0,6,0,0,1,1,0,0,0,0,13.633053,51.019369
11,22,7,12,15,3,3,0,5,0,0,1,1,0,0,0,0,12.956247,50.823304
24,22,6,27,17,2,3,0,1,0,0,1,1,0,0,0,0,12.475724,50.681473
13,22,6,16,8,5,3,0,1,0,0,1,0,0,0,0,0,12.357147,51.33107
12,22,8,2,15,3,3,5,3,0,0,1,0,0,0,0,0,13.678287,51.047671
13,22,7,21,15,5,3,5,3,0,0,1,1,0,0,0,0,12.381605,51.331758
24,22,7,1,18,6,2,0,1,0,0,1,0,0,0,0,0,12.474509,50.727171
13,22,7,19,20,3,3,5,3,1,0,1,1,0,0,0,0,12.393169,51.336925
11,22,6,27,9,2,3,2,6,0,0,1,1,0,0,0,0,12.929703,50.815834
28,22,7,6,14,4,3,5,3,0,0,1,0,0,0,0,1,13.91542,50.959177
12,22,7,10,15,1,3,5,2,0,0,1,1,0,0,0,0,13.776365,51.067836
27,22,7,18,8,2,3,1,5,0,0,1,1,0,0,0,0,13.630643,51.104828
11,22,7,24,18,1,3,5,3,0,0,1,1,0,0,0,0,12.934669,50.832732
21,22,7,5,16,3,3,5,3,0,0,1,1,0,0,0,0,12.937351,50.607587
11,22,7,15,6,6,3,0,7,0,0,1,0,0,0,0,0,12.876152,50.787928
30,22,7,2,9,7,2,5,3,0,0,1,1,0,0,0,0,12.941404,51.278513
30,22,6,23,6,5,2,5,3,0,0,1,0,0,0,0,1,12.997496,51.560412
12,22,7,13,12,4,3,4,6,0,0,1,0,0,0,0,1,13.828675,51.007231
11,22,6,15,8,4,2,4,6,0,0,1,0,0,0,0,0,12.902496,50.788024
13,22,7,7,10,5,3,1,5,0,1,1,1,0,0,0,0,12.373241,51.338098
25,22,8,2,8,3,3,5,3,0,0,1,1,0,0,0,0,14.230655,51.435568
24,22,6,30,11,5,3,1,5,0,0,1,1,0,0,0,0,12.70706,50.800805
30,22,8,3,11,4,3,5,2,0,0,1,0,0,0,0,1,12.99219,51.562566
12,22,6,22,9,4,3,0,7,0,0,1,0,0,0,0,0,13.801214,51.000914
12,22,7,19,14,3,3,5,3,0,0,1,1,0,0,0,0,13.769025,51.052643
12,22,6,29,15,4,3,5,3,0,0,1,1,0,0,0,0,13.721443,51.055635
13,22,6,27,23,2,3,0,1,2,0,1,0,0,0,0,0,12.369116,51.359771
23,22,6,16,7,5,3,0,1,0,0,1,0,0,0,0,0,12.164388,50.491276
12,22,6,21,17,3,3,0,7,0,0,1,1,0,0,0,0,13.758147,51.033092
12,22,7,18,18,2,3,6,4,0,0,1,0,1,0,0,0,13.735337,51.052569
12,22,7,11,6,2,3,5,3,0,0,1,1,0,0,0,0,13.738491,51.039535
28,22,7,18,10,2,3,0,1,0,0,1,0,0,0,0,0,13.526581,50.987577
12,22,7,23,17,7,3,0,1,0,0,1,0,0,0,0,0,13.777721,51.052908
27,22,7,4,18,2,3,6,7,0,0,1,0,1,0,0,0,13.300907,51.305898
13,22,7,27,19,4,3,3,2,0,0,1,1,0,0,0,0,12.373647,51.325306
29,22,6,20,12,2,3,6,1,0,0,1,0,1,0,0,0,12.586598,51.287771
25,22,7,8,17,6,3,5,3,0,0,1,1,0,0,0,0,13.914647,51.104513
13,22,7,15,13,6,3,5,2,0,0,1,1,0,0,0,0,12.374081,51.334284
12,22,7,22,19,6,3,5,2,0,0,1,1,0,0,0,0,13.692578,51.047313
13,22,6,23,17,5,3,5,3,0,0,1,1,0,0,0,0,12.365255,51.333083
24,22,6,14,17,3,2,0,1,0,0,1,0,0,0,0,0,12.718101,50.80445
11,22,7,27,15,4,3,0,7,0,0,1,0,0,0,0,0,12.939615,50.817632
21,22,6,18,13,7,2,5,3,0,0,1,1,0,0,0,0,12.724438,50.561849
12,22,8,2,2,3,2,0,1,2,0,1,0,0,0,0,0,13.756574,51.04865
13,22,6,30,15,5,3,6,4,0,0,1,1,1,0,0,0,12.318413,51.354455
28,22,8,3,9,4,3,5,3,0,0,1,1,0,0,0,0,13.9423,50.959583
12,22,6,22,17,4,3,0,7,0,0,1,0,0,0,0,0,13.847607,51.007847
12,22,6,27,14,2,2,2,6,0,0,1,0,0,0,1,0,13.746334,51.049042
13,22,7,25,10,2,3,5,3,0,0,1,1,0,0,0,0,12.369973,51.360652
13,22,6,16,17,5,3,3,2,0,0,1,1,0,0,0,0,12.37627,51.349759
30,22,7,30,6,7,3,5,3,0,0,1,1,0,0,0,0,13.123802,51.481273
13,22,7,13,14,4,3,3,2,0,0,1,1,0,0,0,0,12.382081,51.332577
11,22,7,17,12,1,3,0,1,0,0,1,0,0,0,0,0,12.869086,50.844269
25,22,6,26,13,1,2,4,1,0,0,1,0,0,0,0,0,13.925259,51.118801
29,22,7,22,21,6,3,3,6,1,0,1,1,0,0,0,0,12.329821,51.22313
12,22,7,5,18,3,3,0,7,0,0,1,0,0,0,0,0,13.77908,51.058878
30,22,7,27,18,4,3,5,3,0,0,1,1,0,0,0,0,12.322941,51.535253
29,22,8,8,11,2,3,1,5,0,0,1,1,0,0,0,0,12.372999,51.27953
25,22,6,29,19,4,3,3,6,0,0,1,1,0,0,0,0,14.255969,51.440227
25,22,6,15,17,4,3,2,6,0,0,1,1,0,0,0,0,14.102553,51.278514
13,22,7,6,22,4,3,3,1,2,0,1,1,0,0,0,0,12.368365,51.357818
13,22,7,15,18,6,3,5,2,0,0,1,1,0,0,0,0,12.405901,51.345532
13,22,7,21,0,5,3,5,3,2,0,1,0,0,1,0,0,12.382759,51.363189
13,22,7,2,12,7,3,6,6,0,0,1,0,1,0,0,0,12.358059,51.344025
24,22,8,5,9,6,3,6,4,0,0,1,0,1,0,0,0,12.46872,50.718855
12,22,6,15,20,4,3,0,1,1,0,1,0,0,0,0,0,13.771386,51.046442
12,22,7,27,10,4,3,3,6,0,0,1,1,0,0,0,0,13.701657,51.045568
25,22,7,6,13,4,3,2,6,0,0,1,0,0,0,0,0,14.439971,51.177672
26,22,6,20,15,2,3,5,3,0,1,1,1,0,0,0,0,14.984368,51.149399
12,22,7,8,16,6,3,1,5,2,0,1,1,0,0,0,0,13.804375,51.038214
13,22,7,15,12,6,3,5,3,0,0,1,0,0,0,0,0,12.382747,51.340631
13,22,7,20,16,4,2,5,3,0,0,1,1,0,0,0,0,12.406532,51.338103
12,22,7,2,14,7,3,0,1,0,0,1,0,0,0,0,0,13.691245,51.052252
13,22,6,23,14,5,3,6,4,0,0,1,0,1,0,0,0,12.376471,51.352406
25,22,7,12,14,3,3,5,3,0,0,1,1,0,0,0,0,14.093395,51.448467
12,22,6,15,17,4,3,5,3,0,0,1,1,0,0,0,0,13.699342,51.079873
13,22,6,17,0,6,3,6,4,2,0,1,0,1,0,0,0,12.379324,51.343391
12,22,8,3,7,4,3,5,3,0,0,1,1,0,0,0,0,13.756576,51.055098
13,22,6,22,13,4,3,0,1,0,0,1,0,0,0,0,0,12.371765,51.339649
12,22,7,11,14,2,3,5,3,0,0,1,1,0,0,0,0,13.726965,51.014317
12,22,6,28,17,3,3,0,1,0,0,1,0,0,0,0,0,13.836982,51.025781
13,22,7,29,13,6,3,3,6,0,0,1,0,1,0,0,0,12.373681,51.332676
13,22,7,14,12,5,3,4,2,0,0,1,1,0,0,0,0,12.463346,51.306393
